"miRNA"	"precursor"	"geomeanM"	"geomeanMN"	"geomeanP"	"geomeanPN"	"medianM"	"medianMN"	"medianP"	"medianPN"	"maxM"	"maxMN"	"maxP"	"maxPN"	"BFDR_MNminPN"	"BFDR_MNminM"	"BFDR_MminP"	"BFDR_PNminP"	"BFDR_MNminPNcorr"	"logfc_MNminPN"	"logfc_MNminM"	"logfc_MminP"	"logfc_PNminP"	"logfc_MNminPNcorr"
"hsa-miR-4652-5p"	"hsa-mir-4652"	1.38	0.36	1.24	0.19	1	0	1	0	16	1	7	2	0.211978117660734	1.27923345347262e-05	0.512533890802579	0.00221417748576101	0.242270928974338	-0.34724228100184	-2.62123405125083	0.0747599905234891	-1.45888592762021	0.480154593050366
"hsa-miR-4653-5p"	"hsa-mir-4653"	0.17	0.16	0.23	0.13	0	0	0	0	6	1	2	1	0.298110121140379	0.194469440112623	0.739278863122503	0.330858285576313	0.626194544027828	-0.166362216247994	-0.39151940517705	-0.000996945637839103	-0.10891302373116	0.197245652497622
"hsa-miR-4661-5p"	"hsa-mir-4661"	7.19	4.05	4.11	2.44	7	2	5	2	70	5	48	13	0.207623240023663	4.4750967625465e-05	0.683558703421035	0.00071904596489356	0.190293450405639	-0.185396917391752	-1.60414221116922	0.0274139007623769	-0.948199852713182	0.339010353779476
"hsa-miR-4662a-5p"	"hsa-mir-4662a"	10.7	19.7	12	27.4	13	110	7.5	32	72	233	70	60	3.5060697781728e-07	2.37622023792797e-07	0.720369792994166	0.00526190003646638	0.00376385427932893	1.2276675285349	1.89473445630822	-0.00923195268615865	0.695913557434114	-1.10549671405929
"hsa-miR-4664-5p"	"hsa-mir-4664"	0.0600000000000001	0.04	0.0800000000000001	0.03	0	0	0	0	3	0	3	1	0.285149594188931	0.214601214079586	0.647204123463178	0.247144743237858	0.541400554961774	-0.165068072999106	-0.33051173064503	-0.041905829396271	-0.266670357870292	0.160257176054116
"hsa-miR-4665-5p"	"hsa-mir-4665"	0.14	0.0700000000000001	0.04	0.11	0	0	0	0	2	1	2	1	0.374434152384591	0.248557635105992	0.665752063862668	0.331204103212069	0.423811564520933	0.0713634567088357	-0.231298265782039	0.0252900004031243	-0.117935476784118	0.0564346515816978
"hsa-miR-4666a-5p"	"hsa-mir-4666a"	0.0600000000000001	0.0800000000000001	0.18	0.03	0	0	0	0	1	2	1	1	0.315033826085267	0.376689588540507	0.577759615579845	0.145363080229841	0.303874549731925	0.195765294455969	0.0275966980905364	-0.0642333865750313	-0.467592000383108	-0.317289304132948
"hsa-miR-4667-5p"	"hsa-mir-4667"	0.41	0.39	0.31	0.33	0	0	0	0	3	4	2	3	0.459186083327633	0.371719433582456	0.717791128500648	0.409978760324643	0.631353228781546	0.0302495935577191	0.0615689671213357	-0.00319770458361839	0.0403103425788677	0.0515279139976081
"hsa-miR-4668-5p"	"hsa-mir-4668"	0.18	0.05	0.45	0.18	0	0	0	0	2	1	2	3	0.303411905620041	0.382191845282972	0.640083691735019	0.394880541616361	0.63570816816615	-0.176817949555022	-0.0217061874043471	-0.0438187951991665	0.0427053350652	0.198295519811508
"hsa-miR-4670-5p"	"hsa-mir-4670"	0.0600000000000001	0.27	0.04	0.0600000000000001	0	0	0	0	1	7	2	1	0.0121443204604153	0.0107973861846798	0.682959277191899	0.233616521245063	0.0681830846961336	1.86798952214575	1.70187547156124	-0.0310799377992954	-0.278830924706385	-1.28273567844916
"hsa-miR-4671-5p"	"hsa-mir-4671"	0.1	0.05	0.16	0.0600000000000001	0	0	0	0	3	1	2	1	0.380773183320162	0.31084647412403	0.612406745284567	0.314800384662157	0.55201435329807	-0.0621387145601283	-0.0995193744328081	-0.0517791004478854	-0.156282328183111	0.104402988259926
"hsa-miR-4676-5p"	"hsa-mir-4676"	0.05	0.05	0.04	0.15	0	0	0	0	1	2	1	2	0.330741960954113	0.346956340732311	0.704980669791562	0.0924394779626864	0.337424409426047	-0.0940903581555024	0.0777335393380377	0.00263722296773155	0.640225688180209	0.3076343358579
"hsa-miR-4677-5p"	"hsa-mir-4677"	0.72	0.52	0.9	0.54	1	1	1	0	5	3	3	4	0.460251189959405	0.300668724462356	0.541230415239154	0.43608710489147	0.377277453379931	-0.0305244399036954	-0.122195104720941	0.0778055642940977	0.0280349461589595	0.167758872907241
"hsa-miR-4680-5p"	"hsa-mir-4680"	0.18	0.17	0.04	0.2	0	0	0	0	3	1	2	3	0.454371615580074	0.317278463466327	0.70460629683359	0.333269172319836	0.598587895350549	-0.0127715283460548	0.108705901493031	-0.0123659865718327	0.117476012856803	0.0776599080377578
"hsa-miR-4687-5p"	"hsa-mir-4687"	0.64	0.76	0.6	0.77	0	1	1	1	6	4	3	3	0.439553107672455	0.387604284086135	0.68548451727269	0.346412026182876	0.509268789764411	0.0447738104218792	0.0504804110259103	0.0234447428631213	0.0776187021096004	0.0141840154904911
"hsa-miR-4690-5p"	"hsa-mir-4690"	0.05	0.0800000000000001	0	0.0900000000000001	0	0	0	0	1	1	3	1	0.298933175275191	0.357146587494849	0.603675845238493	0.38050744091928	0.481271497629726	-0.174674788895702	0.0345549077218415	-0.0589725151017619	-0.110500468579847	-0.00771672337412788
"hsa-miR-4699-5p"	"hsa-mir-4699"	0.02	0.21	0.13	0.03	0	0	0	0	1	3	1	1	0.00150924066997168	0.000145242343547715	0.576752318254756	0.31866050340815	0.0642573109806776	1.96361676605915	2.42637723635882	-0.065960999537817	-0.137915215833336	-1.34866145199654
"hsa-miR-4700-5p"	"hsa-mir-4700"	0.18	0.02	0.16	0.0600000000000001	0	0	0	0	2	1	2	1	0.378122610902998	0.168666661879288	0.664025074068213	0.353005654754188	0.344001888663227	-0.062736922901288	-0.448973409612358	0.0242596582816151	-0.0816861039763874	0.301023479833698
"hsa-miR-4704-5p"	"hsa-mir-4704"	0.04	0.17	0	0	0	0	0	0	2	1	10	0	0.236677120313669	0.299202027654386	0.569814633673096	0.184626603376124	0.336232596065591	0.28080299320905	-0.128015464782444	-0.0705337879860886	-0.520998853318128	-0.255369460033185
"hsa-miR-4707-5p"	"hsa-mir-4707"	0.18	0.0600000000000001	0.0800000000000001	0	0	0	0	0	2	2	3	0	0.217269912408792	0.283995077008543	0.711651637021999	0.166878536951847	0.494828738994991	0.379081130871992	-0.164949230645618	0.00362769574816921	-0.455145999349435	-0.21810691362427
"hsa-miR-4708-5p"	"hsa-mir-4708"	0.11	0.12	0.27	0	0	0	0	0	2	0	4	0	0.346659365579629	0.0844766556745418	0.47858995607707	0.0220290569635663	0.409489704110591	0.0144955645367099	-0.81147778963015	-0.116648868339591	-1.21529249717508	-0.0935143060439074
"hsa-miR-4709-5p"	"hsa-mir-4709"	0.57	0.51	0.27	0.38	0	1	0	0	6	5	6	2	0.10654782206569	0.244167876428052	0.724648769399217	0.406770123333253	0.555231786179837	0.526889387759398	0.192638628398946	0.00425880969692858	-0.0280403545585932	-0.10514698676992
